input,model,semantic_class,response
"juunis-juuli
laskmistrenn
graafik
sõidurada
ooteruum
autonäitus
ovaalsaal
softivahetus
Elbrus
dj",gpt-35-turbo,platforms_and_floors,"{
    ""juunis-juuli"": 0,
    ""laskmistrenn"": 1,
    ""graafik"": 0,
    ""sõidurada"": 1,
    ""ooteruum"": 0,
    ""autonäitus"": 1,
    ""ovaalsaal"": 0,
    ""softivahetus"": 0,
    ""Elbrus"": 0,
    ""dj"": 0
}"
energiasüsteem,gpt-35-turbo,platforms_and_floors,"{
    ""energiasüsteem"": 0
}"
"Nõugaste
turbaauk
lillepaviljon
transpordikomisjon
turismihooaeg
tsiviilvorm
villipubi
Svalbard
proua
rumm",gpt-35-turbo,geographical_locations,"{
  ""Nõugaste"": 1,
  ""turbaauk"": 0,
  ""lillepaviljon"": 1,
  ""transpordikomisjon"": 1,
  ""turismihooaeg"": 0,
  ""tsiviilvorm"": 0,
  ""villipubi"": 1,
  ""Svalbard"": 1,
  ""proua"": 0,
  ""rumm"": 0
}"
"aedik
sekretär
toosama
veevärk
ranne
kiire
luukontroll
kalastusvöönd
ristilöömine
ravikindlustusnõukogu",gpt-35-turbo,geographical_locations,"{
  ""aedik"": 0,
  ""sekretär"": 0,
  ""toosama"": 0,
  ""veevärk"": 1,
  ""ranne"": 0,
  ""kiire"": 0,
  ""luukontroll"": 0,
  ""kalastusvöönd"": 1,
  ""ristilöömine"": 0,
  ""ravikindlustusnõukogu"": 0
}"
"keep
Lembit
revüüteater
fonoteek
Varasem
KaksPoissiTallinn
arhitektuuriinstituut
inlite
vangistusülem
uhu",gpt-35-turbo,geographical_locations,"{
	""keep"": 0,
	""Lembit"": 1,
	""revüüteater"": 1,
	""fonoteek"": 0,
	""Varasem"": 0,
	""KaksPoissiTallinn"": 0,
	""arhitektuuriinstituut"": 1,
	""inlite"": 0,
	""vangistusülem"": 1,
	""uhu"": 0
}"
"advokaadibüroo
masšuud
töökäsi
puiatu
Sopot
P70
7000rpm
nägemiskontroll
Hebroni
dopinguäri",gpt-35-turbo,geographical_locations,"{
  ""advokaadibüroo"": ""0"",
  ""masšuud"": ""0"",
  ""töökäsi"": ""0"",
  ""puiatu"": ""1"",
  ""Sopot"": ""1"",
  ""P70"": ""0"",
  ""7000rpm"": ""0"",
  ""nägemiskontroll"": ""0"",
  ""Hebroni"": ""1"",
  ""dopinguäri"": ""0""
}"
"potilill
shamaanipaar
aastapäevanäitus
kaitsepolitseiamet
telefoniputka
jooksutund
õhtune
stamp
mudel
kurus",gpt-35-turbo,geographical_locations,"{
    ""potilill"": 0,
    ""shamaanipaar"": 0,
    ""aastapäevanäitus"": 1,
    ""kaitsepolitseiamet"": 1,
    ""telefoniputka"": 1,
    ""jooksutund"": 0,
    ""õhtune"": 0,
    ""stamp"": 0,
    ""mudel"": 0,
    ""kurus"": 0
}"
"ribi
Darwin
ususeminar
modelliamet
maailm
kalarand
soomaa
lumelaud
papademo
luure",gpt-35-turbo,geographical_locations,"```json
{""ribi"":0}
{""Darwin"":1}
{""ususeminar"":0}
{""modelliamet"":0}
{""maailm"":0}
{""kalarand"":1}
{""soomaa"":1}
{""lumelaud"":0}
{""papademo"":0}
{""luure"":0}
```"
"veefestival
taimima
alavesi
järgmine
VAAP
metsasügavus
läbiotsimine
ametitool
kaVenemaa
Nagano-võistkond",gpt-35-turbo,geographical_locations,"```json
{""veefestival"": ""1""}
{""taimima"": ""0""}
{""alavesi"": ""1""}
{""järgmine"": ""0""}
{""VAAP"": ""0""}
{""metsasügavus"": ""0""}
{""läbiotsimine"": ""0""}
{""ametitool"": ""0""}
{""kaVenemaa"": ""0""}
{""Nagano-võistkond"": ""1""}
```"
"kohtla-järv
missugune
latter
finantseerimine
kabinetiistung
näevi
läbirääkimi
leivatootmine
kruupink
Kansas",gpt-35-turbo,geographical_locations,"{""kohtla-järv"":1}
{""missugune"":0}
{""latter"":0}
{""finantseerimine"":0}
{""kabinetiistung"":1}
{""näevi"":0}
{""läbirääkimi"":0}
{""leivatootmine"":0}
{""kruupink"":0}
{""Kansas"":1}"
"sünd
valitsemiskuu
teoloogiaseminar
härrasrahvas
soosaar
parlament
kilja
pasteerim
kassaruum
Firenighti",gpt-35-turbo,geographical_locations,"{
    ""sünd"": 0,
    ""valitsemiskuu"": 0,
    ""teoloogiaseminar"": 0,
    ""härrasrahvas"": 1,
    ""soosaar"": 1,
    ""parlament"": 1,
    ""kilja"": 0,
    ""pasteerim"": 0,
    ""kassaruum"": 0,
    ""Firenighti"": 0
}"
"ravimine
linnarahvas
videomakk
messikeskus
puue
kukke
taevaskoda
modem
ID
tuur",gpt-35-turbo,geographical_locations,"```json
{
    ""ravimine"": 0,
    ""linnarahvas"": 0,
    ""videomakk"": 0,
    ""messikeskus"": 1,
    ""puue"": 0,
    ""kukke"": 0,
    ""taevaskoda"": 1,
    ""modem"": 0,
    ""ID"": 0,
    ""tuur"": 0
}
```"
"põhivorm
peasaal
zoloogia
biokeskus
sõjaretk
ravivõimlem
kuulirahe
muuseumiöö
jääpank
Williams",gpt-35-turbo,geographical_locations,"{
    ""põhivorm"": 0,
    ""peasaal"": 1,
    ""zoloogia"": 0,
    ""biokeskus"": 0,
    ""sõjaretk"": 1,
    ""ravivõimlem"": 0,
    ""kuulirahe"": 0,
    ""muuseumiöö"": 1,
    ""jääpank"": 1,
    ""Williams"": 0
}"
"taastamine
element
vaegarenguala
lihas
spagaat
politseiaed
tlns
heliagedus
vokaalstuudio
võõrusetendus",gpt-35-turbo,geographical_locations,"{
""taastamine"": ""0"",
""element"": ""0"",
""vaegarenguala"": ""1"",
""lihas"": ""0"",
""spagaat"": ""0"",
""politseiaed"": ""1"",
""tlns"": ""0"",
""heliagedus"": ""0"",
""vokaalstuudio"": ""1"",
""võõrusetendus"": ""0""
}"
"arvutimonitor
ootepink
mihklikuu
moenädal
tantsumaraton
rahvusooper
luurekeskus
järvesuu
KHK
kambja",gpt-35-turbo,geographical_locations,"{
    ""arvutimonitor"": ""0"",
    ""ootepink"": ""0"",
    ""mihklikuu"": ""0"",
    ""moenädal"": ""0"",
    ""tantsumaraton"": ""1"",
    ""rahvusooper"": ""1"",
    ""luurekeskus"": ""1"",
    ""järvesuu"": ""1"",
    ""KHK"": ""0"",
    ""kambja"": ""1""
}"
"kontsaklõbin
jane
Laenutuspunkt
sisemaa
Toronto
ciel
Bråtveiti
talvepäev
küün
randmeoperatsioon",gpt-35-turbo,geographical_locations,"```json
{""kontsaklõbin"": 0}
{""jane"": 0}
{""Laenutuspunkt"": 1}
{""sisemaa"": 1}
{""Toronto"": 1}
{""ciel"": 0}
{""Bråtveiti"": 1}
{""talvepäev"": 0}
{""küün"": 0}
{""randmeoperatsioon"": 0}
```"
"padaja
Saksa
näitlejatee
Surfer
motoüritus
meka
kahin
rahvuslikkus
Smuuli
vägivallaähvardus",gpt-35-turbo,geographical_locations,"{
    ""padaja"": 0,
    ""Saksa"": 1,
    ""näitlejatee"": 0,
    ""Surfer"": 0,
    ""motoüritus"": 0,
    ""meka"": 0,
    ""kahin"": 0,
    ""rahvuslikkus"": 0,
    ""Smuuli"": 1,
    ""vägivallaähvardus"": 0
}"
"protestimarss
60C
Leida
väljaõpe
estraadistuudio
lossikirik
lootusetus
olümpiahooaeg
Ehlvest
meditsiiniringkond",gpt-35-turbo,geographical_locations,"{
    ""protestimarss"": 1,
    ""60C"": 0,
    ""Leida"": 1,
    ""väljaõpe"": 0,
    ""estraadistuudio"": 1,
    ""lossikirik"": 1,
    ""lootusetus"": 0,
    ""olümpiahooaeg"": 1,
    ""Ehlvest"": 0,
    ""meditsiiniringkond"": 1
}"
"jääliustik
Halonen
kitsus
noorsoolikas
banaanivabariik
slaidiprojektor
Kozlov
estraadilava
jkodu
superseksikas",gpt-35-turbo,geographical_locations,"{
  ""jääliustik"": 1,
  ""Halonen"": 1,
  ""kitsus"": 0,
  ""noorsoolikas"": 0,
  ""banaanivabariik"": 1,
  ""slaidiprojektor"": 1,
  ""Kozlov"": 1,
  ""estraadilava"": 1,
  ""jkodu"": 0,
  ""superseksikas"": 0
}"
"anatoomikum
semiootika
vuuk
presidendiaeg
tänavakivi
nyd
omavalitsusvalimine
konfliktikolle
metallilagu
elektrienergeetika",gpt-35-turbo,geographical_locations,"{
    ""anatoomikum"": ""1"",
    ""semiootika"": ""0"",
    ""vuuk"": ""0"",
    ""presidendiaeg"": ""1"",
    ""tänavakivi"": ""1"",
    ""nyd"": ""0"",
    ""omavalitsusvalimine"": ""1"",
    ""konfliktikolle"": ""1"",
    ""metallilagu"": ""0"",
    ""elektrienergeetika"": ""0""
}"
"neitsi
jalakäijasild
tööriistatera
patarei
teave
mardipäev
saateansambel
äärejoon
paadinina
Lublino",gpt-35-turbo,geographical_locations,"{
    ""neitsi"": ""0"",
    ""jalakäijasild"": ""1"",
    ""tööriistatera"": ""0"",
    ""patarei"": ""1"",
    ""teave"": ""0"",
    ""mardipäev"": ""1"",
    ""saateansambel"": ""0"",
    ""äärejoon"": ""1"",
    ""paadinina"": ""1"",
    ""Lublino"": ""1""
}"
"turvaraja
vannitoauks
MTÜ
laevavrakk
kanada
A-kategooria
talasso
Ristna
maapind
eraelu",gpt-35-turbo,geographical_locations,"{
    ""turvaraja"": 0,
    ""vannitoauks"": 0,
    ""MTÜ"": 0,
    ""laevavrakk"": 1,
    ""kanada"": 1,
    ""A-kategooria"": 0,
    ""talasso"": 1,
    ""Ristna"": 1,
    ""maapind"": 1,
    ""eraelu"": 0
}"
"taliolümpia
peksmine
uks
surnuaiavõte
Novatourss
em
söögikoht
laulukool
allikas
kiirendamine",gpt-35-turbo,geographical_locations,"{
  ""taliolümpia"": ""1"",
  ""peksmine"": ""0"",
  ""uks"": ""0"",
  ""surnuaiavõte"": ""1"",
  ""Novatourss"": ""0"",
  ""em"": ""0"",
  ""söögikoht"": ""0"",
  ""laulukool"": ""0"",
  ""allikas"": ""1"",
  ""kiirendamine"": ""0""
}"
"tagasistumine
Oslo
äratõukepakk
kontoriruum
komsomoli-koosolek
psühhoteraapia
tõusuund
Kristiine
hõimurahvas
pere",gpt-35-turbo,geographical_locations,"{
  ""tagasistumine"": 0,
  ""Oslo"": 1,
  ""äratõukepakk"": 0,
  ""kontoriruum"": 0,
  ""komsomoli-koosolek"": 1,
  ""psühhoteraapia"": 0,
  ""tõusuund"": 0,
  ""Kristiine"": 1,
  ""hõimurahvas"": 0,
  ""pere"": 0
}"
"sõja-aasta
escape
tootmishoone
õppepolk
vms
kriisitendents
vanglakamber
püsitöö
Surnumeri
kehava",gpt-35-turbo,geographical_locations,"{
  ""sõja-aasta"": 0,
  ""escape"": 0,
  ""tootmishoone"": 0,
  ""õppepolk"": 1,
  ""vms"": 0,
  ""kriisitendents"": 0,
  ""vanglakamber"": 1,
  ""püsitöö"": 0,
  ""Surnumeri"": 1,
  ""kehava"": 0
}"
"tehnikaülikool
vahetusmeestepink
raatus
vändra
Taimõr
Donetsk
Rhodose
rambivalgus
intiimsuhe
võrkpallur",gpt-35-turbo,geographical_locations,"{""tehnikaülikool"": 1}
{""vahetusmeestepink"": 0}
{""raatus"": 1}
{""vändra"": 1}
{""Taimõr"": 1}
{""Donetsk"": 1}
{""Rhodose"": 0}
{""rambivalgus"": 0}
{""intiimsuhe"": 0}
{""võrkpallur"": 1}"
"linnamisjon
olukord
keemialabor
primary
kuut
kergejõustiklane
dollari-korrespondentkonto
Ameerika-turnee
Haider
novembris-detsember",gpt-35-turbo,geographical_locations,"{
""linnamisjon"": ""0"",
""olukord"": ""0"",
""keemialabor"": ""0"",
""primary"": ""0"",
""kuut"": ""1"",
""kergejõustiklane"": ""0"",
""dollari-korrespondentkonto"": ""0"",
""Ameerika-turnee"": ""0"",
""Haider"": ""1"",
""novembris-detsember"": ""0""
}"
"sektsioon
teatrikirjatsura
erikool
millea
põllumajandusülikool
Sci-Fi
suusapäev
Peterhofi
sõidukirool
pühapäeval-esmaspäev",gpt-35-turbo,geographical_locations,"```json
{""sektsioon"": ""0""}
{""teatrikirjatsura"": ""0""}
{""erikool"": ""0""}
{""millea"": ""0""}
{""põllumajandusülikool"": ""1""}
{""Sci-Fi"": ""0""}
{""suusapäev"": ""0""}
{""Peterhofi"": ""1""}
{""sõidukirool"": ""0""}
{""pühapäeval-esmaspäev"": ""0""}
```"
"Pala
kodustaadion
Tashkent
battle
tardumus
naftariik
Aleksanderplats
reisibüroo
polikliinik
motodoktor",gpt-35-turbo,geographical_locations,"{
  ""Pala"": ""0"",
  ""kodustaadion"": ""0"",
  ""Tashkent"": ""1"",
  ""battle"": ""0"",
  ""tardumus"": ""0"",
  ""naftariik"": ""0"",
  ""Aleksanderplats"": ""1"",
  ""reisibüroo"": ""0"",
  ""polikliinik"": ""0"",
  ""motodoktor"": ""0""
}"
"taandumine
kõrvalkabiin
lemmikloomapood
jooksulint
kinnisvaraotsing
veerandfinaalgrupp
megailu
kodakondsuseksam
karistusseadustik
võidutee",gpt-35-turbo,geographical_locations,"```json
{""taandumine"": 0}
{""kõrvalkabiin"": 1}
{""lemmikloomapood"": 0}
{""jooksulint"": 0}
{""kinnisvaraotsing"": 0}
{""veerandfinaalgrupp"": 0}
{""megailu"": 0}
{""kodakondsuseksam"": 0}
{""karistusseadustik"": 1}
{""võidutee"": 0}
```"
"püssirohu-tünn
BBV
olümpiapoodium
põhiklass
Ju
FS
lasteaeg
habemik
politseiparkla
linnavaraamet",gpt-35-turbo,geographical_locations,"{
    ""püssirohu-tünn"": 0,
    ""BBV"": 0,
    ""olümpiapoodium"": 1,
    ""põhiklass"": 0,
    ""Ju"": 0,
    ""FS"": 0,
    ""lasteaeg"": 0,
    ""habemik"": 0,
    ""politseiparkla"": 1,
    ""linnavaraamet"": 1
}"
"riigieksam
klassiruum
trummel
lennusadam
löss
noortemaja
üleviimine
ehitusteaduskond
Lääne-Ukraina
akse",gpt-35-turbo,geographical_locations,"{
  ""riigieksam"": ""0"",
  ""klassiruum"": ""0"",
  ""trummel"": ""0"",
  ""lennusadam"": ""1"",
  ""löss"": ""0"",
  ""noortemaja"": ""1"",
  ""üleviimine"": ""0"",
  ""ehitusteaduskond"": ""1"",
  ""Lääne-Ukraina"": ""1"",
  ""akse"": ""0""
}"
"lastemängu-jaam
skeem
pära
Häädemeeste
Liivimaa
RAM
taanlane
teevabrik
C-sektor
pingutus",gpt-35-turbo,geographical_locations,"{
  ""lastemängu-jaam"": 0,
  ""skeem"": 0,
  ""pära"": 0,
  ""Häädemeeste"": 1,
  ""Liivimaa"": 1,
  ""RAM"": 0,
  ""taanlane"": 0,
  ""teevabrik"": 0,
  ""C-sektor"": 0,
  ""pingutus"": 0
}"
"detsember
hariduskontseptsioon
ühistransport
Walther
ümbris
Wyonk
kooliharidus
joobeseisund
erifont
Ani",gpt-35-turbo,geographical_locations,"```json
{""detsember"": ""0""}
{""hariduskontseptsioon"": ""0""}
{""ühistransport"": ""0""}
{""Walther"": ""1""}
{""ümbris"": ""0""}
{""Wyonk"": ""0""}
{""kooliharidus"": ""0""}
{""joobeseisund"": ""0""}
{""erifont"": ""0""}
{""Ani"": ""1""}
```  "
"seaduseelnõu
põliskoht
mänguminut
seksiäri
stabilisaator
alkoholiravi
Fertilitas
osoonikiht
iluviga
sagin",gpt-35-turbo,geographical_locations,"{""seaduseelnõu"": 0}
{""põliskoht"": 1}
{""mänguminut"": 0}
{""seksiäri"": 0}
{""stabilisaator"": 0}
{""alkoholiravi"": 1}
{""Fertilitas"": 1}
{""osoonikiht"": 0}
{""iluviga"": 0}
{""sagin"": 0}"
"f
Mexico
egiptus
vöörikamorka
mujalt-Eesti
formeeritav
peterburi
võistluskeskus
papi
põhja-osa",gpt-35-turbo,geographical_locations,"{
""results"": [
{""word"": ""f"", ""is_place_name"": 0},
{""word"": ""Mexico"", ""is_place_name"": 1},
{""word"": ""egiptus"", ""is_place_name"": 0},
{""word"": ""vöörikamorka"", ""is_place_name"": 0},
{""word"": ""mujalt-Eesti"", ""is_place_name"": 0},
{""word"": ""formeeritav"", ""is_place_name"": 0},
{""word"": ""peterburi"", ""is_place_name"": 1},
{""word"": ""võistluskeskus"", ""is_place_name"": 0},
{""word"": ""papi"", ""is_place_name"": 0},
{""word"": ""põhja-osa"", ""is_place_name"": 0}
]
}"
"tugitool
Marlboro
jätkumine
peotantsuring
raviseanss
kanuumatk
vitt
Pallas
EADS
Frasureig",gpt-35-turbo,geographical_locations,FAIL
"territoorumi
hommikukohv
hingevahe
isetegevusring
muulane
politseiandmed
Patarei
LP
jalgpallimuru
kontserdipilet",gpt-35-turbo,geographical_locations,"{
    ""territoorumi"": 0,
    ""hommikukohv"": 0,
    ""hingevahe"": 0,
    ""isetegevusring"": 0,
    ""muulane"": 1,
    ""politseiandmed"": 0,
    ""Patarei"": 1,
    ""LP"": 0,
    ""jalgpallimuru"": 1,
    ""kontserdipilet"": 1
}"
"eskalaator
Denver
munakivi
Jäääära
mustmägi
Inturisti
3Dmark01SE
solidool
märgmõõtur
töölaud",gpt-35-turbo,geographical_locations,"{
    ""eskalaator"": ""0"",
    ""Denver"": ""1"",
    ""munakivi"": ""0"",
    ""Jäääära"": ""0"",
    ""mustmägi"": ""1"",
    ""Inturisti"": ""0"",
    ""3Dmark01SE"": ""0"",
    ""solidool"": ""0"",
    ""märgmõõtur"": ""0"",
    ""töölaud"": ""0""
}"
"maailmasõda
hoiatus
likvidaator
Zavodi
Vana-Kreeka
ravi
raudteejama
parteistaap
keskagentuur
maksuprobleem",gpt-35-turbo,geographical_locations,"{
  ""maailmasõda"": ""0"",
  ""hoiatus"": ""0"",
  ""likvidaator"": ""0"",
  ""Zavodi"": ""1"",
  ""Vana-Kreeka"": ""1"",
  ""ravi"": ""0"",
  ""raudteejama"": ""0"",
  ""parteistaap"": ""0"",
  ""keskagentuur"": ""0"",
  ""maksuprobleem"": ""0""
}"
"vahepia
Holmenkollen
Guildfort
viimasepea
karaokeõhtu
omavoliline
Rate.ee
ainsamask
dennis
linnateater",gpt-35-turbo,geographical_locations,"```json
{
    ""vahepia"": 0,
    ""Holmenkollen"": 1,
    ""Guildfort"": 0,
    ""viimasepea"": 0,
    ""karaokeõhtu"": 0,
    ""omavoliline"": 0,
    ""Rate.ee"": 0,
    ""ainsamask"": 0,
    ""dennis"": 0,
    ""linnateater"": 1
}
```"
"koorijuhtimine
NIX
Bologna
Ero
vaevama
kontekst
sõjaväeosa
mäestik
sulatali
Tšehhi",gpt-35-turbo,geographical_locations,"{
    ""koorijuhtimine"": 0,
    ""NIX"": 0,
    ""Bologna"": 1,
    ""Ero"": 0,
    ""vaevama"": 0,
    ""kontekst"": 0,
    ""sõjaväeosa"": 1,
    ""mäestik"": 1,
    ""sulatali"": 0,
    ""Tšehhi"": 1
}"
"turvamine
õppekülastus
Kristin
kindlustatu
rokk-kontsert
taktimõõt
elementaarkool
turnee
palgihunnik
suraka",gpt-35-turbo,geographical_locations,"```json
{""turvamine"": 0}
{""õppekülastus"": 1}
{""Kristin"": 0}
{""kindlustatu"": 0}
{""rokk-kontsert"": 1}
{""taktimõõt"": 0}
{""elementaarkool"": 1}
{""turnee"": 0}
{""palgihunnik"": 0}
{""suraka"": 0}
```"
"vanus
eriõppus
Acapulco
dikteerimine
valitus
blizzconi
õppelaenupirukas
kontrollmäng
uuenemine
Siiri",gpt-35-turbo,geographical_locations,"{
    ""vanus"": 0,
    ""eriõppus"": 0,
    ""Acapulco"": 1,
    ""dikteerimine"": 0,
    ""valitus"": 0,
    ""blizzconi"": 0,
    ""õppelaenupirukas"": 0,
    ""kontrollmäng"": 0,
    ""uuenemine"": 0,
    ""Siiri"": 1
}"
"taksofirma
kriisipiirkond
staap
Hiiumaa
jopestiil
isakodu
kiiljaht
takt
mäetipp
libedarada",gpt-35-turbo,geographical_locations,"{
    ""taksofirma"": 0,
    ""kriisipiirkond"": 1,
    ""staap"": 0,
    ""Hiiumaa"": 1,
    ""jopestiil"": 0,
    ""isakodu"": 0,
    ""kiiljaht"": 0,
    ""takt"": 0,
    ""mäetipp"": 1,
    ""libedarada"": 1
}"
"veinipiirkond
Skopje
jaanik
juveelipood
baariretk
kõrgushüppepaik
pühapaik
päävitam
imavere
taasühinemiskõnelus",gpt-35-turbo,geographical_locations,"{
    ""veinipiirkond"": ""1"",
    ""Skopje"": ""1"",
    ""jaanik"": ""0"",
    ""juveelipood"": ""0"",
    ""baariretk"": ""0"",
    ""kõrgushüppepaik"": ""1"",
    ""pühapaik"": ""1"",
    ""päävitam"": ""0"",
    ""imavere"": ""0"",
    ""taasühinemiskõnelus"": ""0""
}"
"ispelli-sõnastik
Rovajärv
süüdistus
käekõrv
lahingutegevus
kuluaar
rkkk
olümpiafinaal
või
tekstiiliettevõte",gpt-35-turbo,geographical_locations,"{
    ""ispelli-sõnastik"": 0,
    ""Rovajärv"": 1,
    ""süüdistus"": 0,
    ""käekõrv"": 0,
    ""lahingutegevus"": 0,
    ""kuluaar"": 1,
    ""rkkk"": 0,
    ""olümpiafinaal"": 1,
    ""või"": 0,
    ""tekstiiliettevõte"": 0
}  "
"loss
Kivilinn
Montenegro
Laura
trahvioht
asendamine
kuupind
xxx
kullo
oode",gpt-35-turbo,geographical_locations,FAIL
"kombinesoon
lastehommik
nelipühikirik
Hiirelõks
rivaal
laristamine
win
priisaun
kontserdireis
haigla",gpt-35-turbo,geographical_locations,"```json
{
    ""kombinesoon"": 0,
    ""lastehommik"": 1,
    ""nelipühikirik"": 1,
    ""Hiirelõks"": 1,
    ""rivaal"": 0,
    ""laristamine"": 0,
    ""win"": 0,
    ""priisaun"": 1,
    ""kontserdireis"": 1,
    ""haigla"": 1
}
```"
"pronksikoht
pöördtool
Macau
tagavedru
radiaator
välisväljak
korraldamine
omanikfirma
Herakleitos
Harri",gpt-35-turbo,geographical_locations,"{
  ""pronksikoht"": 1,
  ""pöördtool"": 0,
  ""Macau"": 1,
  ""tagavedru"": 0,
  ""radiaator"": 0,
  ""välisväljak"": 1,
  ""korraldamine"": 0,
  ""omanikfirma"": 0,
  ""Herakleitos"": 1,
  ""Harri"": 0
}"
"Gilde
büst
padi
pensioniskeem
kuuldemäng
paadipära
relvastusinspektor
Põhja-Aafrika
kallaletung
aolinn",gpt-35-turbo,geographical_locations,"{
  ""Gilde"": 0,
  ""büst"": 0,
  ""padi"": 0,
  ""pensioniskeem"": 0,
  ""kuuldemäng"": 0,
  ""paadipära"": 1,
  ""relvastusinspektor"": 0,
  ""Põhja-Aafrika"": 1,
  ""kallaletung"": 0,
  ""aolinn"": 0
}"
"juunis-juuli
laskmistrenn
graafik
sõidurada
ooteruum
autonäitus
ovaalsaal
softivahetus
Elbrus
dj",gpt-35-turbo,geographical_locations,"{
    ""juunis-juuli"": ""0"",
    ""laskmistrenn"": ""0"",
    ""graafik"": ""0"",
    ""sõidurada"": ""1"",
    ""ooteruum"": ""1"",
    ""autonäitus"": ""1"",
    ""ovaalsaal"": ""1"",
    ""softivahetus"": ""0"",
    ""Elbrus"": ""1"",
    ""dj"": ""0""
}"
energiasüsteem,gpt-35-turbo,geographical_locations,"{
    ""energiasüsteem"": 0
}"
"Nõugaste
turbaauk
lillepaviljon
transpordikomisjon
turismihooaeg
tsiviilvorm
villipubi
Svalbard
proua
rumm",gpt-35-turbo,organisations_and_events,"{
    ""Nõugaste"": 1,
    ""turbaauk"": 0,
    ""lillepaviljon"": 1,
    ""transpordikomisjon"": 1,
    ""turismihooaeg"": 1,
    ""tsiviilvorm"": 0,
    ""villipubi"": 1,
    ""Svalbard"": 1,
    ""proua"": 0,
    ""rumm"": 0
}"
"aedik
sekretär
toosama
veevärk
ranne
kiire
luukontroll
kalastusvöönd
ristilöömine
ravikindlustusnõukogu",gpt-35-turbo,organisations_and_events,"{""aedik"":0}
{""sekretär"":0}
{""toosama"":0}
{""veevärk"":1}
{""ranne"":0}
{""kiire"":0}
{""luukontroll"":0}
{""kalastusvöönd"":1}
{""ristilöömine"":0}
{""ravikindlustusnõukogu"":1}"
"keep
Lembit
revüüteater
fonoteek
Varasem
KaksPoissiTallinn
arhitektuuriinstituut
inlite
vangistusülem
uhu",gpt-35-turbo,organisations_and_events,"{
    ""keep"": 0,
    ""Lembit"": 0,
    ""revüüteater"": 1,
    ""fonoteek"": 1,
    ""Varasem"": 0,
    ""KaksPoissiTallinn"": 1,
    ""arhitektuuriinstituut"": 1,
    ""inlite"": 0,
    ""vangistusülem"": 0,
    ""uhu"": 0
}"
"advokaadibüroo
masšuud
töökäsi
puiatu
Sopot
P70
7000rpm
nägemiskontroll
Hebroni
dopinguäri",gpt-35-turbo,organisations_and_events,"{
    ""advokaadibüroo"": 1,
    ""masšuud"": 0,
    ""töökäsi"": 0,
    ""puiatu"": 0,
    ""Sopot"": 1,
    ""P70"": 1,
    ""7000rpm"": 0,
    ""nägemiskontroll"": 0,
    ""Hebroni"": 1,
    ""dopinguäri"": 1
}"
"potilill
shamaanipaar
aastapäevanäitus
kaitsepolitseiamet
telefoniputka
jooksutund
õhtune
stamp
mudel
kurus",gpt-35-turbo,organisations_and_events,"{
    ""potilill"": 0,
    ""shamaanipaar"": 1,
    ""aastapäevanäitus"": 1,
    ""kaitsepolitseiamet"": 1,
    ""telefoniputka"": 1,
    ""jooksutund"": 0,
    ""õhtune"": 0,
    ""stamp"": 0,
    ""mudel"": 0,
    ""kurus"": 0
}"
"ribi
Darwin
ususeminar
modelliamet
maailm
kalarand
soomaa
lumelaud
papademo
luure",gpt-35-turbo,organisations_and_events,"{
  ""ribi"": 0,
  ""Darwin"": 1,
  ""ususeminar"": 1,
  ""modelliamet"": 1,
  ""maailm"": 0,
  ""kalarand"": 0,
  ""soomaa"": 1,
  ""lumelaud"": 0,
  ""papademo"": 0,
  ""luure"": 0
}"
"veefestival
taimima
alavesi
järgmine
VAAP
metsasügavus
läbiotsimine
ametitool
kaVenemaa
Nagano-võistkond",gpt-35-turbo,organisations_and_events,"{
    ""veefestival"": 1,
    ""taimima"": 0,
    ""alavesi"": 0,
    ""järgmine"": 0,
    ""VAAP"": 1,
    ""metsasügavus"": 0,
    ""läbiotsimine"": 0,
    ""ametitool"": 1,
    ""kaVenemaa"": 1,
    ""Nagano-võistkond"": 1
}"
"kohtla-järv
missugune
latter
finantseerimine
kabinetiistung
näevi
läbirääkimi
leivatootmine
kruupink
Kansas",gpt-35-turbo,organisations_and_events,"```json
{""kohtla-järv"":""1"",
""missugune"":""0"",
""latter"":""0"",
""finantseerimine"":""0"",
""kabinetiistung"":""1"",
""näevi"":""0"",
""läbirääkimi"":""0"",
""leivatootmine"":""1"",
""kruupink"":""0"",
""Kansas"":""1""}
```"
"sünd
valitsemiskuu
teoloogiaseminar
härrasrahvas
soosaar
parlament
kilja
pasteerim
kassaruum
Firenighti",gpt-35-turbo,organisations_and_events,"{
  ""sünd"": 0,
  ""valitsemiskuu"": 0,
  ""teoloogiaseminar"": 1,
  ""härrasrahvas"": 0,
  ""soosaar"": 0,
  ""parlament"": 1,
  ""kilja"": 0,
  ""pasteerim"": 0,
  ""kassaruum"": 0,
  ""Firenighti"": 1
}"
"ravimine
linnarahvas
videomakk
messikeskus
puue
kukke
taevaskoda
modem
ID
tuur",gpt-35-turbo,organisations_and_events,"{""ravimine"": 0}
{""linnarahvas"": 0}
{""videomakk"": 1}
{""messikeskus"": 1}
{""puue"": 0}
{""kukke"": 0}
{""taevaskoda"": 1}
{""modem"": 1}
{""ID"": 1}
{""tuur"": 0}"
